Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Temperature_C,Current_mA,Timing_ns,Leakage_mA,Test_Time_ms,Pattern_ID,Test_ID,Failure_Code,Margin_GHz
935,LOT_A001,W001,D0001,0.98,1.68,85,89.344,1.0114,4.112,1.955,ATPG_035,SCAN_AT_SPEED,NA,0.2092
936,LOT_A001,W001,D0001,0.98,1.7,85,94.387,1.0313,4.399,1.936,ATPG_036,SCAN_AT_SPEED,NA,0.1602
937,LOT_A001,W001,D0001,0.98,1.72,85,92.962,1.0465,4.165,1.888,ATPG_037,SCAN_AT_SPEED,NA,0.1533
938,LOT_A001,W001,D0001,0.98,1.74,85,93.427,1.0115,4.053,1.914,ATPG_038,SCAN_AT_SPEED,NA,0.1495
939,LOT_A001,W001,D0001,0.98,1.76,85,96.158,1.0543,4.349,1.929,ATPG_039,SCAN_AT_SPEED,NA,0.116
940,LOT_A001,W001,D0001,0.98,1.78,85,97.498,1.0687,4.289,1.922,ATPG_040,SCAN_AT_SPEED,NA,0.0939
941,LOT_A001,W001,D0001,0.98,1.8,85,94.839,1.0664,4.357,1.967,ATPG_041,SCAN_AT_SPEED,NA,0.0596
942,LOT_A001,W001,D0001,0.98,1.82,85,100.832,1.0543,4.413,1.946,ATPG_042,SCAN_AT_SPEED,NA,0.0552
943,LOT_A001,W001,D0001,0.98,1.84,85,100.227,1.079,4.324,1.954,ATPG_043,SCAN_AT_SPEED,NA,0.0265
944,LOT_A001,W001,D0001,0.98,1.86,85,104.319,1.1015,4.378,1.959,ATPG_044,SCAN_AT_SPEED,NA,0.0168
945,LOT_A001,W001,D0001,0.98,1.88,85,101.812,1.0893,4.224,1.955,ATPG_045,SCAN_AT_SPEED,NA,0.0156
946,LOT_A001,W001,D0001,0.98,1.9,85,102.119,1.0886,4.509,1.963,ATPG_046,SCAN_AT_SPEED,FREQ_MARGIN,-0.0796
947,LOT_A001,W001,D0001,0.98,1.92,85,102.51,1.0872,4.341,1.977,ATPG_047,SCAN_AT_SPEED,FREQ_MARGIN,-0.0639
948,LOT_A001,W001,D0001,0.98,1.94,85,102.036,1.1152,4.065,1.997,ATPG_048,SCAN_AT_SPEED,TIMING,-0.0453
949,LOT_A001,W001,D0001,0.98,1.96,85,105.212,1.1232,4.332,2.037,ATPG_049,SCAN_AT_SPEED,TIMING,-0.0732
950,LOT_A001,W001,D0001,0.98,1.98,85,105.43,1.1122,4.14,1.98,ATPG_050,SCAN_AT_SPEED,TIMING,-0.1077
951,LOT_A001,W001,D0001,0.99,1,85,62.859,0.705,4.264,1.779,ATPG_051,SCAN_AT_SPEED,NA,0.9298
952,LOT_A001,W001,D0001,0.99,1.02,85,61.485,0.7409,4.225,1.832,ATPG_052,SCAN_AT_SPEED,NA,0.8952
953,LOT_A001,W001,D0001,0.99,1.04,85,66.244,0.7385,4.383,1.767,ATPG_053,SCAN_AT_SPEED,NA,0.8471
954,LOT_A001,W001,D0001,0.99,1.06,85,63.77,0.7305,4.479,1.843,ATPG_054,SCAN_AT_SPEED,NA,0.8544
955,LOT_A001,W001,D0001,0.99,1.08,85,65.005,0.7552,4.328,1.722,ATPG_055,SCAN_AT_SPEED,NA,0.8302
956,LOT_A001,W001,D0001,0.99,1.1,85,67.576,0.7738,4.161,1.691,ATPG_056,SCAN_AT_SPEED,NA,0.824
957,LOT_A001,W001,D0001,0.99,1.12,85,69.005,0.7304,4.178,1.932,ATPG_057,SCAN_AT_SPEED,NA,0.7949
958,LOT_A001,W001,D0001,0.99,1.14,85,70.656,0.7577,4.011,1.818,ATPG_058,SCAN_AT_SPEED,NA,0.7644
959,LOT_A001,W001,D0001,0.99,1.16,85,69.48,0.7759,4.365,1.823,ATPG_059,SCAN_AT_SPEED,NA,0.7451
960,LOT_A001,W001,D0001,0.99,1.18,85,71.935,0.7515,4.017,1.862,ATPG_060,SCAN_AT_SPEED,NA,0.7072
961,LOT_A001,W001,D0001,0.99,1.2,85,71.817,0.7701,4.219,1.825,ATPG_061,SCAN_AT_SPEED,NA,0.719
962,LOT_A001,W001,D0001,0.99,1.22,85,71.45,0.8155,4.539,1.823,ATPG_062,SCAN_AT_SPEED,NA,0.6612
963,LOT_A001,W001,D0001,0.99,1.24,85,70.195,0.8243,4.204,1.855,ATPG_063,SCAN_AT_SPEED,NA,0.6835
964,LOT_A001,W001,D0001,0.99,1.26,85,76.877,0.8053,4.419,1.836,ATPG_064,SCAN_AT_SPEED,NA,0.6455
965,LOT_A001,W001,D0001,0.99,1.28,85,75.029,0.8144,4.323,1.848,ATPG_065,SCAN_AT_SPEED,NA,0.6271
966,LOT_A001,W001,D0001,0.99,1.3,85,76.372,0.8526,4.464,1.812,ATPG_066,SCAN_AT_SPEED,NA,0.6143
967,LOT_A001,W001,D0001,0.99,1.32,85,74.945,0.8574,4.418,1.781,ATPG_067,SCAN_AT_SPEED,NA,0.6056
968,LOT_A001,W001,D0001,0.99,1.34,85,77.097,0.8417,4.528,1.835,ATPG_068,SCAN_AT_SPEED,NA,0.5716
969,LOT_A001,W001,D0001,0.99,1.36,85,78.936,0.8763,4.304,1.911,ATPG_069,SCAN_AT_SPEED,NA,0.5354
970,LOT_A001,W001,D0001,0.99,1.38,85,75.739,0.8631,4.241,1.888,ATPG_070,SCAN_AT_SPEED,NA,0.5395
971,LOT_A001,W001,D0001,0.99,1.4,85,85.108,0.8908,4.347,1.919,ATPG_071,SCAN_AT_SPEED,NA,0.4627
972,LOT_A001,W001,D0001,0.99,1.42,85,82.947,0.9069,4.345,1.87,ATPG_072,SCAN_AT_SPEED,NA,0.5321
973,LOT_A001,W001,D0001,0.99,1.44,85,80.753,0.886,4.122,1.876,ATPG_073,SCAN_AT_SPEED,NA,0.4614
974,LOT_A001,W001,D0001,0.99,1.46,85,83.444,0.9063,4.347,1.862,ATPG_074,SCAN_AT_SPEED,NA,0.4196
975,LOT_A001,W001,D0001,0.99,1.48,85,86.408,0.8932,4.36,1.862,ATPG_075,SCAN_AT_SPEED,NA,0.4853
976,LOT_A001,W001,D0001,0.99,1.5,85,82.408,0.932,4.223,1.929,ATPG_076,SCAN_AT_SPEED,NA,0.3917
977,LOT_A001,W001,D0001,0.99,1.52,85,88.153,0.9175,4.396,1.919,ATPG_077,SCAN_AT_SPEED,NA,0.4078
978,LOT_A001,W001,D0001,0.99,1.54,85,85.151,0.9704,4.359,1.923,ATPG_078,SCAN_AT_SPEED,NA,0.3614
979,LOT_A001,W001,D0001,0.99,1.56,85,85.205,0.9397,4.306,1.858,ATPG_079,SCAN_AT_SPEED,NA,0.3351
980,LOT_A001,W001,D0001,0.99,1.58,85,85.221,0.9384,4.426,1.929,ATPG_080,SCAN_AT_SPEED,NA,0.3297
981,LOT_A001,W001,D0001,0.99,1.6,85,87.288,0.9487,4.269,1.934,ATPG_081,SCAN_AT_SPEED,NA,0.3029
982,LOT_A001,W001,D0001,0.99,1.62,85,89.086,0.955,4.365,1.879,ATPG_082,SCAN_AT_SPEED,NA,0.3066
983,LOT_A001,W001,D0001,0.99,1.64,85,93.225,0.9993,4.349,1.864,ATPG_083,SCAN_AT_SPEED,NA,0.2606
984,LOT_A001,W001,D0001,0.99,1.66,85,93.613,0.9862,4.528,1.971,ATPG_084,SCAN_AT_SPEED,NA,0.2537
985,LOT_A001,W001,D0001,0.99,1.68,85,93.109,1.0122,4.537,1.94,ATPG_085,SCAN_AT_SPEED,NA,0.2599
986,LOT_A001,W001,D0001,0.99,1.7,85,92.613,1.0145,4.131,1.92,ATPG_086,SCAN_AT_SPEED,NA,0.2009
987,LOT_A001,W001,D0001,0.99,1.72,85,90.336,1.0464,4.493,1.911,ATPG_087,SCAN_AT_SPEED,NA,0.2097
988,LOT_A001,W001,D0001,0.99,1.74,85,95.146,1.0495,4.472,1.877,ATPG_088,SCAN_AT_SPEED,NA,0.1797
989,LOT_A001,W001,D0001,0.99,1.76,85,95.63,1.0375,4.216,2.007,ATPG_089,SCAN_AT_SPEED,NA,0.1605
990,LOT_A001,W001,D0001,0.99,1.78,85,95.528,1.0206,4.267,1.958,ATPG_090,SCAN_AT_SPEED,NA,0.1486
991,LOT_A001,W001,D0001,0.99,1.8,85,99.976,1.0674,4.47,1.957,ATPG_091,SCAN_AT_SPEED,NA,0.1142
992,LOT_A001,W001,D0001,0.99,1.82,85,98.228,1.0809,4.317,1.968,ATPG_092,SCAN_AT_SPEED,NA,0.0649
993,LOT_A001,W001,D0001,0.99,1.84,85,97.586,1.0682,4.371,1.925,ATPG_093,SCAN_AT_SPEED,NA,0.0642
994,LOT_A001,W001,D0001,0.99,1.86,85,98.609,1.0991,4.281,2.013,ATPG_094,SCAN_AT_SPEED,NA,0.0457
995,LOT_A001,W001,D0001,0.99,1.88,85,101.014,1.0694,4.012,1.9,ATPG_095,SCAN_AT_SPEED,NA,0.0574
996,LOT_A001,W001,D0001,0.99,1.9,85,104.501,1.0983,4.383,1.873,ATPG_096,SCAN_AT_SPEED,FREQ_MARGIN,-0.0148
997,LOT_A001,W001,D0001,0.99,1.92,85,104.477,1.11,4.303,1.988,ATPG_097,SCAN_AT_SPEED,TIMING,-0.0316
998,LOT_A001,W001,D0001,0.99,1.94,85,103.342,1.1146,4.354,2.065,ATPG_098,SCAN_AT_SPEED,TIMING,-0.0006
999,LOT_A001,W001,D0001,0.99,1.96,85,105.83,1.1199,4.41,1.947,ATPG_099,SCAN_AT_SPEED,TIMING,-0.0879
1000,LOT_A001,W001,D0001,0.99,1.98,85,106.741,1.1866,4.446,1.942,ATPG_100,SCAN_AT_SPEED,TIMING,-0.071
