Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Test_Result,Failure_Code,Pattern_ID,Timing_ns,Temperature_C
1315,LOT_ATPG10,W01,D0007,0.97,1.68,PASS,NA,PAT_SCAN_001,0.583,25
1316,LOT_ATPG10,W01,D0007,0.97,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.544,25
1317,LOT_ATPG10,W01,D0007,0.97,1.81,FAIL,TIMING,PAT_SCAN_003,0.558,25
1318,LOT_ATPG10,W01,D0007,0.97,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.515,25
1319,LOT_ATPG10,W01,D0007,0.97,1.94,FAIL,TIMING,PAT_SCAN_007,0.519,25
1320,LOT_ATPG10,W01,D0007,0.97,2.0,FAIL,TIMING,PAT_SCAN_003,0.505,25
1321,LOT_ATPG10,W01,D0007,1.02,0.8,PASS,NA,PAT_SCAN_008,1.264,25
1322,LOT_ATPG10,W01,D0007,1.02,0.86,PASS,NA,PAT_SCAN_005,1.137,25
1323,LOT_ATPG10,W01,D0007,1.02,0.93,PASS,NA,PAT_SCAN_007,1.079,25
1324,LOT_ATPG10,W01,D0007,1.02,0.99,PASS,NA,PAT_SCAN_009,1.005,25
1325,LOT_ATPG10,W01,D0007,1.02,1.05,PASS,NA,PAT_SCAN_001,0.948,25
1326,LOT_ATPG10,W01,D0007,1.02,1.12,PASS,NA,PAT_SCAN_004,0.858,25
1327,LOT_ATPG10,W01,D0007,1.02,1.18,PASS,NA,PAT_SCAN_001,0.833,25
1328,LOT_ATPG10,W01,D0007,1.02,1.24,PASS,NA,PAT_SCAN_005,0.758,25
1329,LOT_ATPG10,W01,D0007,1.02,1.31,PASS,NA,PAT_SCAN_005,0.778,25
1330,LOT_ATPG10,W01,D0007,1.02,1.37,PASS,NA,PAT_SCAN_009,0.735,25
1331,LOT_ATPG10,W01,D0007,1.02,1.43,PASS,NA,PAT_SCAN_003,0.683,25
1332,LOT_ATPG10,W01,D0007,1.02,1.49,PASS,NA,PAT_SCAN_009,0.637,25
1333,LOT_ATPG10,W01,D0007,1.02,1.56,PASS,NA,PAT_SCAN_003,0.636,25
1334,LOT_ATPG10,W01,D0007,1.02,1.62,PASS,NA,PAT_SCAN_003,0.629,25
1335,LOT_ATPG10,W01,D0007,1.02,1.68,PASS,NA,PAT_SCAN_010,0.577,25
1336,LOT_ATPG10,W01,D0007,1.02,1.75,PASS,NA,PAT_SCAN_009,0.565,25
1337,LOT_ATPG10,W01,D0007,1.02,1.81,PASS,NA,PAT_SCAN_010,0.555,25
1338,LOT_ATPG10,W01,D0007,1.02,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.528,25
1339,LOT_ATPG10,W01,D0007,1.02,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.498,25
1340,LOT_ATPG10,W01,D0007,1.02,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.487,25
1341,LOT_ATPG10,W01,D0007,1.06,0.8,PASS,NA,PAT_SCAN_002,1.251,25
1342,LOT_ATPG10,W01,D0007,1.06,0.86,PASS,NA,PAT_SCAN_009,1.126,25
1343,LOT_ATPG10,W01,D0007,1.06,0.93,PASS,NA,PAT_SCAN_001,1.086,25
1344,LOT_ATPG10,W01,D0007,1.06,0.99,PASS,NA,PAT_SCAN_003,0.993,25
1345,LOT_ATPG10,W01,D0007,1.06,1.05,PASS,NA,PAT_SCAN_005,0.966,25
1346,LOT_ATPG10,W01,D0007,1.06,1.12,PASS,NA,PAT_SCAN_004,0.895,25
1347,LOT_ATPG10,W01,D0007,1.06,1.18,PASS,NA,PAT_SCAN_009,0.864,25
1348,LOT_ATPG10,W01,D0007,1.06,1.24,PASS,NA,PAT_SCAN_010,0.826,25
1349,LOT_ATPG10,W01,D0007,1.06,1.31,PASS,NA,PAT_SCAN_005,0.783,25
1350,LOT_ATPG10,W01,D0007,1.06,1.37,PASS,NA,PAT_SCAN_004,0.741,25
1351,LOT_ATPG10,W01,D0007,1.06,1.43,PASS,NA,PAT_SCAN_009,0.663,25
1352,LOT_ATPG10,W01,D0007,1.06,1.49,PASS,NA,PAT_SCAN_005,0.705,25
1353,LOT_ATPG10,W01,D0007,1.06,1.56,PASS,NA,PAT_SCAN_005,0.648,25
1354,LOT_ATPG10,W01,D0007,1.06,1.62,PASS,NA,PAT_SCAN_010,0.643,25
1355,LOT_ATPG10,W01,D0007,1.06,1.68,PASS,NA,PAT_SCAN_002,0.618,25
1356,LOT_ATPG10,W01,D0007,1.06,1.75,PASS,NA,PAT_SCAN_003,0.569,25
1357,LOT_ATPG10,W01,D0007,1.06,1.81,PASS,NA,PAT_SCAN_001,0.535,25
1358,LOT_ATPG10,W01,D0007,1.06,1.87,PASS,NA,PAT_SCAN_010,0.523,25
1359,LOT_ATPG10,W01,D0007,1.06,1.94,PASS,NA,PAT_SCAN_006,0.481,25
1360,LOT_ATPG10,W01,D0007,1.06,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.52,25
1361,LOT_ATPG10,W01,D0007,1.11,0.8,PASS,NA,PAT_SCAN_002,1.24,25
1362,LOT_ATPG10,W01,D0007,1.11,0.86,PASS,NA,PAT_SCAN_004,1.158,25
1363,LOT_ATPG10,W01,D0007,1.11,0.93,PASS,NA,PAT_SCAN_008,1.069,25
1364,LOT_ATPG10,W01,D0007,1.11,0.99,PASS,NA,PAT_SCAN_010,1.01,25
1365,LOT_ATPG10,W01,D0007,1.11,1.05,PASS,NA,PAT_SCAN_002,0.959,25
1366,LOT_ATPG10,W01,D0007,1.11,1.12,PASS,NA,PAT_SCAN_010,0.888,25
1367,LOT_ATPG10,W01,D0007,1.11,1.18,PASS,NA,PAT_SCAN_009,0.827,25
1368,LOT_ATPG10,W01,D0007,1.11,1.24,PASS,NA,PAT_SCAN_007,0.841,25
1369,LOT_ATPG10,W01,D0007,1.11,1.31,PASS,NA,PAT_SCAN_002,0.775,25
1370,LOT_ATPG10,W01,D0007,1.11,1.37,PASS,NA,PAT_SCAN_006,0.748,25
1371,LOT_ATPG10,W01,D0007,1.11,1.43,PASS,NA,PAT_SCAN_010,0.684,25
1372,LOT_ATPG10,W01,D0007,1.11,1.49,PASS,NA,PAT_SCAN_004,0.667,25
1373,LOT_ATPG10,W01,D0007,1.11,1.56,PASS,NA,PAT_SCAN_004,0.635,25
1374,LOT_ATPG10,W01,D0007,1.11,1.62,PASS,NA,PAT_SCAN_004,0.62,25
1375,LOT_ATPG10,W01,D0007,1.11,1.68,PASS,NA,PAT_SCAN_010,0.594,25
1376,LOT_ATPG10,W01,D0007,1.11,1.75,PASS,NA,PAT_SCAN_001,0.589,25
1377,LOT_ATPG10,W01,D0007,1.11,1.81,PASS,NA,PAT_SCAN_008,0.581,25
1378,LOT_ATPG10,W01,D0007,1.11,1.87,PASS,NA,PAT_SCAN_008,0.556,25
1379,LOT_ATPG10,W01,D0007,1.11,1.94,PASS,NA,PAT_SCAN_004,0.483,25
1380,LOT_ATPG10,W01,D0007,1.11,2.0,PASS,NA,PAT_SCAN_010,0.485,25
1381,LOT_ATPG10,W01,D0007,1.15,0.8,PASS,NA,PAT_SCAN_005,1.258,25
1382,LOT_ATPG10,W01,D0007,1.15,0.86,PASS,NA,PAT_SCAN_001,1.158,25
1383,LOT_ATPG10,W01,D0007,1.15,0.93,PASS,NA,PAT_SCAN_001,1.084,25
1384,LOT_ATPG10,W01,D0007,1.15,0.99,PASS,NA,PAT_SCAN_003,1.041,25
1385,LOT_ATPG10,W01,D0007,1.15,1.05,PASS,NA,PAT_SCAN_009,0.963,25
1386,LOT_ATPG10,W01,D0007,1.15,1.12,PASS,NA,PAT_SCAN_002,0.887,25
1387,LOT_ATPG10,W01,D0007,1.15,1.18,PASS,NA,PAT_SCAN_005,0.811,25
1388,LOT_ATPG10,W01,D0007,1.15,1.24,PASS,NA,PAT_SCAN_006,0.788,25
1389,LOT_ATPG10,W01,D0007,1.15,1.31,PASS,NA,PAT_SCAN_007,0.733,25
1390,LOT_ATPG10,W01,D0007,1.15,1.37,PASS,NA,PAT_SCAN_008,0.74,25
1391,LOT_ATPG10,W01,D0007,1.15,1.43,PASS,NA,PAT_SCAN_003,0.712,25
1392,LOT_ATPG10,W01,D0007,1.15,1.49,PASS,NA,PAT_SCAN_002,0.633,25
1393,LOT_ATPG10,W01,D0007,1.15,1.56,PASS,NA,PAT_SCAN_005,0.645,25
1394,LOT_ATPG10,W01,D0007,1.15,1.62,PASS,NA,PAT_SCAN_006,0.63,25
1395,LOT_ATPG10,W01,D0007,1.15,1.68,PASS,NA,PAT_SCAN_002,0.61,25
1396,LOT_ATPG10,W01,D0007,1.15,1.75,PASS,NA,PAT_SCAN_009,0.586,25
1397,LOT_ATPG10,W01,D0007,1.15,1.81,PASS,NA,PAT_SCAN_001,0.587,25
1398,LOT_ATPG10,W01,D0007,1.15,1.87,PASS,NA,PAT_SCAN_007,0.55,25
1399,LOT_ATPG10,W01,D0007,1.15,1.94,PASS,NA,PAT_SCAN_002,0.54,25
1400,LOT_ATPG10,W01,D0007,1.15,2.0,PASS,NA,PAT_SCAN_007,0.504,25
1401,LOT_ATPG10,W01,D0008,0.75,0.8,PASS,NA,PAT_SCAN_007,1.198,25
1402,LOT_ATPG10,W01,D0008,0.75,0.86,PASS,NA,PAT_SCAN_003,1.164,25
1403,LOT_ATPG10,W01,D0008,0.75,0.93,FAIL,FREQ_MARGIN,PAT_SCAN_004,1.087,25
1404,LOT_ATPG10,W01,D0008,0.75,0.99,FAIL,TIMING,PAT_SCAN_003,0.981,25
1405,LOT_ATPG10,W01,D0008,0.75,1.05,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.921,25
1406,LOT_ATPG10,W01,D0008,0.75,1.12,FAIL,TIMING,PAT_SCAN_007,0.893,25
1407,LOT_ATPG10,W01,D0008,0.75,1.18,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.824,25
1408,LOT_ATPG10,W01,D0008,0.75,1.24,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.822,25
1409,LOT_ATPG10,W01,D0008,0.75,1.31,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.762,25
1410,LOT_ATPG10,W01,D0008,0.75,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.77,25
1411,LOT_ATPG10,W01,D0008,0.75,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.69,25
1412,LOT_ATPG10,W01,D0008,0.75,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.674,25
1413,LOT_ATPG10,W01,D0008,0.75,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.646,25
1414,LOT_ATPG10,W01,D0008,0.75,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.626,25
1415,LOT_ATPG10,W01,D0008,0.75,1.68,FAIL,TIMING,PAT_SCAN_007,0.608,25
1416,LOT_ATPG10,W01,D0008,0.75,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.587,25
1417,LOT_ATPG10,W01,D0008,0.75,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.521,25
1418,LOT_ATPG10,W01,D0008,0.75,1.87,FAIL,TIMING,PAT_SCAN_003,0.53,25
1419,LOT_ATPG10,W01,D0008,0.75,1.94,FAIL,TIMING,PAT_SCAN_003,0.468,25
1420,LOT_ATPG10,W01,D0008,0.75,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.503,25
1421,LOT_ATPG10,W01,D0008,0.79,0.8,PASS,NA,PAT_SCAN_005,1.264,25
1422,LOT_ATPG10,W01,D0008,0.79,0.86,PASS,NA,PAT_SCAN_005,1.133,25
1423,LOT_ATPG10,W01,D0008,0.79,0.93,PASS,NA,PAT_SCAN_009,1.066,25
1424,LOT_ATPG10,W01,D0008,0.79,0.99,PASS,NA,PAT_SCAN_010,1.009,25
1425,LOT_ATPG10,W01,D0008,0.79,1.05,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.952,25
1426,LOT_ATPG10,W01,D0008,0.79,1.12,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.888,25
1427,LOT_ATPG10,W01,D0008,0.79,1.18,FAIL,TIMING,PAT_SCAN_003,0.859,25
1428,LOT_ATPG10,W01,D0008,0.79,1.24,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.802,25
1429,LOT_ATPG10,W01,D0008,0.79,1.31,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.741,25
1430,LOT_ATPG10,W01,D0008,0.79,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.738,25
1431,LOT_ATPG10,W01,D0008,0.79,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.693,25
1432,LOT_ATPG10,W01,D0008,0.79,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.663,25
1433,LOT_ATPG10,W01,D0008,0.79,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.667,25
1434,LOT_ATPG10,W01,D0008,0.79,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.561,25
1435,LOT_ATPG10,W01,D0008,0.79,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.612,25
1436,LOT_ATPG10,W01,D0008,0.79,1.75,FAIL,TIMING,PAT_SCAN_003,0.567,25
1437,LOT_ATPG10,W01,D0008,0.79,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.572,25
1438,LOT_ATPG10,W01,D0008,0.79,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.535,25
1439,LOT_ATPG10,W01,D0008,0.79,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.507,25
1440,LOT_ATPG10,W01,D0008,0.79,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.509,25
1441,LOT_ATPG10,W01,D0008,0.84,0.8,PASS,NA,PAT_SCAN_008,1.226,25
1442,LOT_ATPG10,W01,D0008,0.84,0.86,PASS,NA,PAT_SCAN_003,1.171,25
1443,LOT_ATPG10,W01,D0008,0.84,0.93,PASS,NA,PAT_SCAN_008,1.037,25
1444,LOT_ATPG10,W01,D0008,0.84,0.99,PASS,NA,PAT_SCAN_005,1.009,25
1445,LOT_ATPG10,W01,D0008,0.84,1.05,PASS,NA,PAT_SCAN_009,0.952,25
1446,LOT_ATPG10,W01,D0008,0.84,1.12,PASS,NA,PAT_SCAN_006,0.887,25
1447,LOT_ATPG10,W01,D0008,0.84,1.18,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.843,25
1448,LOT_ATPG10,W01,D0008,0.84,1.24,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.824,25
1449,LOT_ATPG10,W01,D0008,0.84,1.31,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.753,25
1450,LOT_ATPG10,W01,D0008,0.84,1.37,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.717,25
1451,LOT_ATPG10,W01,D0008,0.84,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.702,25
1452,LOT_ATPG10,W01,D0008,0.84,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.673,25
1453,LOT_ATPG10,W01,D0008,0.84,1.56,FAIL,TIMING,PAT_SCAN_003,0.639,25
1454,LOT_ATPG10,W01,D0008,0.84,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.635,25
1455,LOT_ATPG10,W01,D0008,0.84,1.68,FAIL,TIMING,PAT_SCAN_003,0.575,25
1456,LOT_ATPG10,W01,D0008,0.84,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.608,25
1457,LOT_ATPG10,W01,D0008,0.84,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.586,25
1458,LOT_ATPG10,W01,D0008,0.84,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.525,25
1459,LOT_ATPG10,W01,D0008,0.84,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.512,25
1460,LOT_ATPG10,W01,D0008,0.84,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.459,25
1461,LOT_ATPG10,W01,D0008,0.88,0.8,PASS,NA,PAT_SCAN_002,1.238,25
1462,LOT_ATPG10,W01,D0008,0.88,0.86,PASS,NA,PAT_SCAN_004,1.144,25
1463,LOT_ATPG10,W01,D0008,0.88,0.93,PASS,NA,PAT_SCAN_007,1.102,25
1464,LOT_ATPG10,W01,D0008,0.88,0.99,PASS,NA,PAT_SCAN_002,0.96,25
1465,LOT_ATPG10,W01,D0008,0.88,1.05,PASS,NA,PAT_SCAN_004,0.969,25
1466,LOT_ATPG10,W01,D0008,0.88,1.12,PASS,NA,PAT_SCAN_001,0.886,25
1467,LOT_ATPG10,W01,D0008,0.88,1.18,PASS,NA,PAT_SCAN_005,0.889,25
1468,LOT_ATPG10,W01,D0008,0.88,1.24,PASS,NA,PAT_SCAN_006,0.803,25
1469,LOT_ATPG10,W01,D0008,0.88,1.31,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.761,25
1470,LOT_ATPG10,W01,D0008,0.88,1.37,FAIL,TIMING,PAT_SCAN_003,0.744,25
1471,LOT_ATPG10,W01,D0008,0.88,1.43,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.705,25
1472,LOT_ATPG10,W01,D0008,0.88,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.657,25
1473,LOT_ATPG10,W01,D0008,0.88,1.56,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.667,25
1474,LOT_ATPG10,W01,D0008,0.88,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.637,25
1475,LOT_ATPG10,W01,D0008,0.88,1.68,FAIL,TIMING,PAT_SCAN_007,0.619,25
1476,LOT_ATPG10,W01,D0008,0.88,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.594,25
1477,LOT_ATPG10,W01,D0008,0.88,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_001,0.586,25
1478,LOT_ATPG10,W01,D0008,0.88,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_005,0.53,25
1479,LOT_ATPG10,W01,D0008,0.88,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.515,25
1480,LOT_ATPG10,W01,D0008,0.88,2.0,FAIL,TIMING,PAT_SCAN_003,0.49,25
1481,LOT_ATPG10,W01,D0008,0.93,0.8,PASS,NA,PAT_SCAN_004,1.258,25
1482,LOT_ATPG10,W01,D0008,0.93,0.86,PASS,NA,PAT_SCAN_006,1.175,25
1483,LOT_ATPG10,W01,D0008,0.93,0.93,PASS,NA,PAT_SCAN_006,1.058,25
1484,LOT_ATPG10,W01,D0008,0.93,0.99,PASS,NA,PAT_SCAN_007,0.989,25
1485,LOT_ATPG10,W01,D0008,0.93,1.05,PASS,NA,PAT_SCAN_007,0.925,25
1486,LOT_ATPG10,W01,D0008,0.93,1.12,PASS,NA,PAT_SCAN_010,0.887,25
1487,LOT_ATPG10,W01,D0008,0.93,1.18,PASS,NA,PAT_SCAN_006,0.836,25
1488,LOT_ATPG10,W01,D0008,0.93,1.24,PASS,NA,PAT_SCAN_001,0.786,25
1489,LOT_ATPG10,W01,D0008,0.93,1.31,PASS,NA,PAT_SCAN_003,0.744,25
1490,LOT_ATPG10,W01,D0008,0.93,1.37,PASS,NA,PAT_SCAN_003,0.745,25
1491,LOT_ATPG10,W01,D0008,0.93,1.43,PASS,NA,PAT_SCAN_008,0.68,25
1492,LOT_ATPG10,W01,D0008,0.93,1.49,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.682,25
1493,LOT_ATPG10,W01,D0008,0.93,1.56,FAIL,TIMING,PAT_SCAN_007,0.657,25
1494,LOT_ATPG10,W01,D0008,0.93,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.674,25
1495,LOT_ATPG10,W01,D0008,0.93,1.68,FAIL,TIMING,PAT_SCAN_003,0.568,25
1496,LOT_ATPG10,W01,D0008,0.93,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.539,25
1497,LOT_ATPG10,W01,D0008,0.93,1.81,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.548,25
1498,LOT_ATPG10,W01,D0008,0.93,1.87,FAIL,TIMING,PAT_SCAN_007,0.553,25
1499,LOT_ATPG10,W01,D0008,0.93,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.539,25
1500,LOT_ATPG10,W01,D0008,0.93,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_009,0.506,25
1501,LOT_ATPG10,W01,D0008,0.97,0.8,PASS,NA,PAT_SCAN_007,1.237,25
1502,LOT_ATPG10,W01,D0008,0.97,0.86,PASS,NA,PAT_SCAN_009,1.169,25
1503,LOT_ATPG10,W01,D0008,0.97,0.93,PASS,NA,PAT_SCAN_010,1.084,25
1504,LOT_ATPG10,W01,D0008,0.97,0.99,PASS,NA,PAT_SCAN_008,1.003,25
1505,LOT_ATPG10,W01,D0008,0.97,1.05,PASS,NA,PAT_SCAN_003,0.936,25
1506,LOT_ATPG10,W01,D0008,0.97,1.12,PASS,NA,PAT_SCAN_006,0.883,25
1507,LOT_ATPG10,W01,D0008,0.97,1.18,PASS,NA,PAT_SCAN_001,0.832,25
1508,LOT_ATPG10,W01,D0008,0.97,1.24,PASS,NA,PAT_SCAN_009,0.797,25
1509,LOT_ATPG10,W01,D0008,0.97,1.31,PASS,NA,PAT_SCAN_003,0.745,25
1510,LOT_ATPG10,W01,D0008,0.97,1.37,PASS,NA,PAT_SCAN_008,0.744,25
1511,LOT_ATPG10,W01,D0008,0.97,1.43,PASS,NA,PAT_SCAN_007,0.718,25
1512,LOT_ATPG10,W01,D0008,0.97,1.49,PASS,NA,PAT_SCAN_009,0.671,25
1513,LOT_ATPG10,W01,D0008,0.97,1.56,PASS,NA,PAT_SCAN_002,0.647,25
1514,LOT_ATPG10,W01,D0008,0.97,1.62,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.624,25
1515,LOT_ATPG10,W01,D0008,0.97,1.68,FAIL,FREQ_MARGIN,PAT_SCAN_006,0.62,25
1516,LOT_ATPG10,W01,D0008,0.97,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.558,25
1517,LOT_ATPG10,W01,D0008,0.97,1.81,FAIL,TIMING,PAT_SCAN_007,0.556,25
1518,LOT_ATPG10,W01,D0008,0.97,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.516,25
1519,LOT_ATPG10,W01,D0008,0.97,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.517,25
1520,LOT_ATPG10,W01,D0008,0.97,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_010,0.487,25
1521,LOT_ATPG10,W01,D0008,1.02,0.8,PASS,NA,PAT_SCAN_006,1.253,25
1522,LOT_ATPG10,W01,D0008,1.02,0.86,PASS,NA,PAT_SCAN_010,1.177,25
1523,LOT_ATPG10,W01,D0008,1.02,0.93,PASS,NA,PAT_SCAN_001,1.084,25
1524,LOT_ATPG10,W01,D0008,1.02,0.99,PASS,NA,PAT_SCAN_007,1.023,25
1525,LOT_ATPG10,W01,D0008,1.02,1.05,PASS,NA,PAT_SCAN_003,0.973,25
1526,LOT_ATPG10,W01,D0008,1.02,1.12,PASS,NA,PAT_SCAN_004,0.876,25
1527,LOT_ATPG10,W01,D0008,1.02,1.18,PASS,NA,PAT_SCAN_010,0.849,25
1528,LOT_ATPG10,W01,D0008,1.02,1.24,PASS,NA,PAT_SCAN_006,0.795,25
1529,LOT_ATPG10,W01,D0008,1.02,1.31,PASS,NA,PAT_SCAN_009,0.753,25
1530,LOT_ATPG10,W01,D0008,1.02,1.37,PASS,NA,PAT_SCAN_002,0.73,25
1531,LOT_ATPG10,W01,D0008,1.02,1.43,PASS,NA,PAT_SCAN_006,0.709,25
1532,LOT_ATPG10,W01,D0008,1.02,1.49,PASS,NA,PAT_SCAN_009,0.676,25
1533,LOT_ATPG10,W01,D0008,1.02,1.56,PASS,NA,PAT_SCAN_002,0.678,25
1534,LOT_ATPG10,W01,D0008,1.02,1.62,PASS,NA,PAT_SCAN_008,0.59,25
1535,LOT_ATPG10,W01,D0008,1.02,1.68,PASS,NA,PAT_SCAN_003,0.598,25
1536,LOT_ATPG10,W01,D0008,1.02,1.75,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.565,25
1537,LOT_ATPG10,W01,D0008,1.02,1.81,FAIL,TIMING,PAT_SCAN_003,0.559,25
1538,LOT_ATPG10,W01,D0008,1.02,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.547,25
1539,LOT_ATPG10,W01,D0008,1.02,1.94,FAIL,TIMING,PAT_SCAN_003,0.499,25
1540,LOT_ATPG10,W01,D0008,1.02,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_004,0.499,25
1541,LOT_ATPG10,W01,D0008,1.06,0.8,PASS,NA,PAT_SCAN_001,1.25,25
1542,LOT_ATPG10,W01,D0008,1.06,0.86,PASS,NA,PAT_SCAN_005,1.147,25
1543,LOT_ATPG10,W01,D0008,1.06,0.93,PASS,NA,PAT_SCAN_003,1.056,25
1544,LOT_ATPG10,W01,D0008,1.06,0.99,PASS,NA,PAT_SCAN_001,1.004,25
1545,LOT_ATPG10,W01,D0008,1.06,1.05,PASS,NA,PAT_SCAN_005,0.938,25
1546,LOT_ATPG10,W01,D0008,1.06,1.12,PASS,NA,PAT_SCAN_009,0.904,25
1547,LOT_ATPG10,W01,D0008,1.06,1.18,PASS,NA,PAT_SCAN_002,0.881,25
1548,LOT_ATPG10,W01,D0008,1.06,1.24,PASS,NA,PAT_SCAN_002,0.786,25
1549,LOT_ATPG10,W01,D0008,1.06,1.31,PASS,NA,PAT_SCAN_008,0.783,25
1550,LOT_ATPG10,W01,D0008,1.06,1.37,PASS,NA,PAT_SCAN_007,0.761,25
1551,LOT_ATPG10,W01,D0008,1.06,1.43,PASS,NA,PAT_SCAN_003,0.668,25
1552,LOT_ATPG10,W01,D0008,1.06,1.49,PASS,NA,PAT_SCAN_001,0.624,25
1553,LOT_ATPG10,W01,D0008,1.06,1.56,PASS,NA,PAT_SCAN_010,0.656,25
1554,LOT_ATPG10,W01,D0008,1.06,1.62,PASS,NA,PAT_SCAN_001,0.602,25
1555,LOT_ATPG10,W01,D0008,1.06,1.68,PASS,NA,PAT_SCAN_006,0.593,25
1556,LOT_ATPG10,W01,D0008,1.06,1.75,PASS,NA,PAT_SCAN_007,0.581,25
1557,LOT_ATPG10,W01,D0008,1.06,1.81,PASS,NA,PAT_SCAN_002,0.57,25
1558,LOT_ATPG10,W01,D0008,1.06,1.87,FAIL,FREQ_MARGIN,PAT_SCAN_008,0.489,25
1559,LOT_ATPG10,W01,D0008,1.06,1.94,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.502,25
1560,LOT_ATPG10,W01,D0008,1.06,2.0,FAIL,FREQ_MARGIN,PAT_SCAN_002,0.505,25
1561,LOT_ATPG10,W01,D0008,1.11,0.8,PASS,NA,PAT_SCAN_002,1.206,25
1562,LOT_ATPG10,W01,D0008,1.11,0.86,PASS,NA,PAT_SCAN_005,1.166,25
1563,LOT_ATPG10,W01,D0008,1.11,0.93,PASS,NA,PAT_SCAN_010,1.07,25
1564,LOT_ATPG10,W01,D0008,1.11,0.99,PASS,NA,PAT_SCAN_001,1.03,25
1565,LOT_ATPG10,W01,D0008,1.11,1.05,PASS,NA,PAT_SCAN_003,0.974,25
1566,LOT_ATPG10,W01,D0008,1.11,1.12,PASS,NA,PAT_SCAN_002,0.869,25
1567,LOT_ATPG10,W01,D0008,1.11,1.18,PASS,NA,PAT_SCAN_009,0.855,25
1568,LOT_ATPG10,W01,D0008,1.11,1.24,PASS,NA,PAT_SCAN_010,0.784,25
