Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Temperature_C,Current_mA,Timing_ns,Leakage_mA,Test_Time_ms,Pattern_ID,Test_ID,Test_Result,Failure_Code,Margin_GHz
624,LOT_B002,W002,D0002,0.87,2.06,85,119.185,0.4705,5.926,1.721,ATPG_042,SCAN_AT_SPEED,FAIL,TIMING,-0.4491
625,LOT_B002,W002,D0002,0.87,2.08,85,122.03,0.4709,5.658,1.75,ATPG_058,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.4691
626,LOT_B002,W002,D0002,0.87,2.1,85,122.51,0.4858,5.955,1.784,ATPG_084,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.4891
627,LOT_B002,W002,D0002,0.87,2.12,85,121.37,0.462,5.759,1.777,ATPG_011,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5091
628,LOT_B002,W002,D0002,0.87,2.14,85,123.768,0.4973,6.137,1.747,ATPG_049,SCAN_AT_SPEED,FAIL,TIMING,-0.5291
629,LOT_B002,W002,D0002,0.87,2.16,85,125.536,0.47,6.506,1.782,ATPG_064,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5491
630,LOT_B002,W002,D0002,0.87,2.18,85,123.856,0.4794,5.935,1.995,ATPG_062,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5691
631,LOT_B002,W002,D0002,0.87,2.2,85,124.567,0.4316,6.164,1.804,ATPG_057,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5891
632,LOT_B002,W002,D0002,0.87,2.22,85,126.247,0.4641,6.193,1.959,ATPG_018,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.6091
633,LOT_B002,W002,D0002,0.87,2.24,85,130.986,0.3956,6.039,1.897,ATPG_015,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.6291
634,LOT_B002,W002,D0002,0.87,2.26,85,132.622,0.4412,6.217,1.808,ATPG_076,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.6491
635,LOT_B002,W002,D0002,0.87,2.28,85,130.091,0.4473,5.826,1.971,ATPG_099,SCAN_AT_SPEED,FAIL,TIMING,-0.6691
636,LOT_B002,W002,D0002,0.87,2.3,85,124.786,0.4617,5.976,1.921,ATPG_081,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.6891
637,LOT_B002,W002,D0002,0.87,2.32,85,135.174,0.4369,5.935,1.812,ATPG_060,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.7091
638,LOT_B002,W002,D0002,0.87,2.34,85,128.399,0.4193,5.833,1.956,ATPG_032,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.7291
639,LOT_B002,W002,D0002,0.87,2.36,85,130.912,0.4128,5.859,1.978,ATPG_053,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.7491
640,LOT_B002,W002,D0002,0.87,2.38,85,134.491,0.4388,5.559,1.936,ATPG_072,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.7691
641,LOT_B002,W002,D0002,0.88,0.8,85,79.638,1.2594,6.108,1.753,ATPG_059,SCAN_AT_SPEED,PASS,NA,0.847
642,LOT_B002,W002,D0002,0.88,0.82,85,83.823,1.2494,6.481,1.887,ATPG_089,SCAN_AT_SPEED,PASS,NA,0.827
643,LOT_B002,W002,D0002,0.88,0.84,85,80.624,1.2151,6.134,1.925,ATPG_042,SCAN_AT_SPEED,PASS,NA,0.807
644,LOT_B002,W002,D0002,0.88,0.86,85,81.043,1.1501,5.694,1.771,ATPG_054,SCAN_AT_SPEED,PASS,NA,0.787
645,LOT_B002,W002,D0002,0.88,0.88,85,79.12,1.1217,5.896,1.973,ATPG_091,SCAN_AT_SPEED,PASS,NA,0.767
646,LOT_B002,W002,D0002,0.88,0.9,85,83.409,1.1127,6.331,1.911,ATPG_039,SCAN_AT_SPEED,PASS,NA,0.747
647,LOT_B002,W002,D0002,0.88,0.92,85,85.608,1.1147,5.922,1.948,ATPG_013,SCAN_AT_SPEED,PASS,NA,0.727
648,LOT_B002,W002,D0002,0.88,0.94,85,85.35,1.0665,6.177,1.768,ATPG_013,SCAN_AT_SPEED,PASS,NA,0.707
649,LOT_B002,W002,D0002,0.88,0.96,85,82.977,1.0594,6.032,1.85,ATPG_015,SCAN_AT_SPEED,PASS,NA,0.687
650,LOT_B002,W002,D0002,0.88,0.98,85,81.645,1.0049,6.19,1.801,ATPG_087,SCAN_AT_SPEED,PASS,NA,0.667
651,LOT_B002,W002,D0002,0.88,1.0,85,86.587,1.0066,5.913,1.882,ATPG_012,SCAN_AT_SPEED,PASS,NA,0.647
652,LOT_B002,W002,D0002,0.88,1.02,85,86.354,0.9553,6.124,1.717,ATPG_072,SCAN_AT_SPEED,PASS,NA,0.627
653,LOT_B002,W002,D0002,0.88,1.04,85,87.533,0.9737,5.796,1.867,ATPG_043,SCAN_AT_SPEED,PASS,NA,0.607
654,LOT_B002,W002,D0002,0.88,1.06,85,88.798,0.9306,6.05,1.706,ATPG_085,SCAN_AT_SPEED,PASS,NA,0.587
655,LOT_B002,W002,D0002,0.88,1.08,85,87.684,0.9231,5.86,1.785,ATPG_064,SCAN_AT_SPEED,PASS,NA,0.567
656,LOT_B002,W002,D0002,0.88,1.1,85,86.727,0.9333,5.781,1.896,ATPG_011,SCAN_AT_SPEED,PASS,NA,0.547
657,LOT_B002,W002,D0002,0.88,1.12,85,92.83,0.8837,6.201,1.984,ATPG_056,SCAN_AT_SPEED,PASS,NA,0.527
658,LOT_B002,W002,D0002,0.88,1.14,85,91.482,0.866,5.978,1.903,ATPG_068,SCAN_AT_SPEED,PASS,NA,0.507
659,LOT_B002,W002,D0002,0.88,1.16,85,86.787,0.8915,6.202,1.997,ATPG_081,SCAN_AT_SPEED,PASS,NA,0.487
660,LOT_B002,W002,D0002,0.88,1.18,85,90.126,0.8645,5.94,1.727,ATPG_058,SCAN_AT_SPEED,PASS,NA,0.467
661,LOT_B002,W002,D0002,0.88,1.2,85,91.331,0.8102,5.934,1.979,ATPG_048,SCAN_AT_SPEED,PASS,NA,0.447
662,LOT_B002,W002,D0002,0.88,1.22,85,90.753,0.8186,6.087,1.85,ATPG_027,SCAN_AT_SPEED,PASS,NA,0.427
663,LOT_B002,W002,D0002,0.88,1.24,85,94.618,0.799,6.442,1.925,ATPG_024,SCAN_AT_SPEED,PASS,NA,0.407
664,LOT_B002,W002,D0002,0.88,1.26,85,92.76,0.7807,5.915,1.982,ATPG_064,SCAN_AT_SPEED,PASS,NA,0.387
665,LOT_B002,W002,D0002,0.88,1.28,85,94.363,0.779,6.249,1.775,ATPG_015,SCAN_AT_SPEED,PASS,NA,0.367
666,LOT_B002,W002,D0002,0.88,1.3,85,97.624,0.7919,5.98,1.781,ATPG_047,SCAN_AT_SPEED,PASS,NA,0.347
667,LOT_B002,W002,D0002,0.88,1.32,85,94.251,0.7591,6.057,1.881,ATPG_089,SCAN_AT_SPEED,PASS,NA,0.327
668,LOT_B002,W002,D0002,0.88,1.34,85,97.627,0.745,6.37,1.79,ATPG_084,SCAN_AT_SPEED,PASS,NA,0.307
669,LOT_B002,W002,D0002,0.88,1.36,85,94.171,0.7627,6.182,1.875,ATPG_052,SCAN_AT_SPEED,PASS,NA,0.287
670,LOT_B002,W002,D0002,0.88,1.38,85,97.754,0.7064,6.001,1.962,ATPG_005,SCAN_AT_SPEED,PASS,NA,0.267
671,LOT_B002,W002,D0002,0.88,1.4,85,99.657,0.7475,5.879,1.868,ATPG_023,SCAN_AT_SPEED,PASS,NA,0.247
672,LOT_B002,W002,D0002,0.88,1.42,85,99.739,0.6816,6.046,1.736,ATPG_052,SCAN_AT_SPEED,PASS,NA,0.227
673,LOT_B002,W002,D0002,0.88,1.44,85,105.511,0.69,6.092,1.935,ATPG_093,SCAN_AT_SPEED,PASS,NA,0.207
674,LOT_B002,W002,D0002,0.88,1.46,85,103.369,0.6936,6.091,1.937,ATPG_060,SCAN_AT_SPEED,PASS,NA,0.187
675,LOT_B002,W002,D0002,0.88,1.48,85,101.45,0.6726,6.094,1.946,ATPG_072,SCAN_AT_SPEED,PASS,NA,0.167
676,LOT_B002,W002,D0002,0.88,1.5,85,98.984,0.6584,5.855,1.768,ATPG_094,SCAN_AT_SPEED,PASS,NA,0.147
677,LOT_B002,W002,D0002,0.88,1.52,85,107.279,0.6269,6.124,1.808,ATPG_001,SCAN_AT_SPEED,PASS,NA,0.127
678,LOT_B002,W002,D0002,0.88,1.54,85,103.701,0.6522,6.057,1.747,ATPG_021,SCAN_AT_SPEED,PASS,NA,0.107
679,LOT_B002,W002,D0002,0.88,1.56,85,105.291,0.6283,5.812,1.725,ATPG_017,SCAN_AT_SPEED,PASS,NA,0.087
680,LOT_B002,W002,D0002,0.88,1.58,85,107.01,0.6071,5.979,1.742,ATPG_081,SCAN_AT_SPEED,PASS,NA,0.067
681,LOT_B002,W002,D0002,0.88,1.6,85,106.854,0.6481,5.945,1.838,ATPG_015,SCAN_AT_SPEED,PASS,NA,0.047
682,LOT_B002,W002,D0002,0.88,1.62,85,106.74,0.6301,5.875,1.794,ATPG_035,SCAN_AT_SPEED,PASS,NA,0.027
683,LOT_B002,W002,D0002,0.88,1.64,85,108.026,0.5901,6.118,1.991,ATPG_006,SCAN_AT_SPEED,PASS,NA,0.007
684,LOT_B002,W002,D0002,0.88,1.66,85,106.991,0.6334,5.875,1.713,ATPG_017,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.013
685,LOT_B002,W002,D0002,0.88,1.68,85,109.275,0.5826,5.984,1.865,ATPG_035,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.033
686,LOT_B002,W002,D0002,0.88,1.7,85,108.566,0.6202,5.656,1.859,ATPG_032,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.053
687,LOT_B002,W002,D0002,0.88,1.72,85,109.831,0.5672,5.847,1.786,ATPG_014,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.073
688,LOT_B002,W002,D0002,0.88,1.74,85,108.848,0.5778,5.969,1.769,ATPG_040,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.093
689,LOT_B002,W002,D0002,0.88,1.76,85,113.988,0.5582,6.206,1.715,ATPG_024,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.113
690,LOT_B002,W002,D0002,0.88,1.78,85,111.652,0.5574,5.975,1.934,ATPG_057,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.133
691,LOT_B002,W002,D0002,0.88,1.8,85,113.182,0.5666,6.182,1.744,ATPG_039,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.153
692,LOT_B002,W002,D0002,0.88,1.82,85,113.271,0.5495,5.974,1.83,ATPG_069,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.173
693,LOT_B002,W002,D0002,0.88,1.84,85,117.926,0.4902,6.497,1.793,ATPG_015,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.193
694,LOT_B002,W002,D0002,0.88,1.86,85,116.148,0.5627,5.977,1.914,ATPG_084,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.213
695,LOT_B002,W002,D0002,0.88,1.88,85,116.628,0.5181,6.329,1.804,ATPG_096,SCAN_AT_SPEED,FAIL,TIMING,-0.233
696,LOT_B002,W002,D0002,0.88,1.9,85,116.403,0.5201,6.285,1.886,ATPG_086,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.253
697,LOT_B002,W002,D0002,0.88,1.92,85,115.646,0.5422,6.357,1.906,ATPG_077,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.273
698,LOT_B002,W002,D0002,0.88,1.94,85,119.175,0.5012,5.797,1.864,ATPG_073,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.293
699,LOT_B002,W002,D0002,0.88,1.96,85,116.935,0.517,5.936,1.87,ATPG_030,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.313
700,LOT_B002,W002,D0002,0.88,1.98,85,121.004,0.4836,6.201,1.941,ATPG_025,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.333
701,LOT_B002,W002,D0002,0.88,2.0,85,122.965,0.5331,6.237,1.749,ATPG_025,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.353
702,LOT_B002,W002,D0002,0.88,2.02,85,118.947,0.4756,5.848,1.711,ATPG_099,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.373
703,LOT_B002,W002,D0002,0.88,2.04,85,119.881,0.5166,5.645,1.709,ATPG_082,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.393
704,LOT_B002,W002,D0002,0.88,2.06,85,121.129,0.5019,6.236,1.809,ATPG_090,SCAN_AT_SPEED,FAIL,TIMING,-0.413
705,LOT_B002,W002,D0002,0.88,2.08,85,121.116,0.4896,6.036,1.783,ATPG_004,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.433
706,LOT_B002,W002,D0002,0.88,2.1,85,127.049,0.477,6.109,1.758,ATPG_027,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.453
707,LOT_B002,W002,D0002,0.88,2.12,85,122.413,0.4655,5.795,1.767,ATPG_012,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.473
708,LOT_B002,W002,D0002,0.88,2.14,85,126.599,0.4276,5.917,1.961,ATPG_081,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.493
709,LOT_B002,W002,D0002,0.88,2.16,85,124.812,0.4385,5.841,1.899,ATPG_030,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.513
710,LOT_B002,W002,D0002,0.88,2.18,85,122.872,0.4722,5.892,1.748,ATPG_052,SCAN_AT_SPEED,FAIL,TIMING,-0.533
711,LOT_B002,W002,D0002,0.88,2.2,85,122.699,0.4688,6.149,1.746,ATPG_021,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.553
712,LOT_B002,W002,D0002,0.88,2.22,85,126.472,0.4307,6.282,1.751,ATPG_020,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.573
713,LOT_B002,W002,D0002,0.88,2.24,85,128.36,0.4292,6.341,1.758,ATPG_054,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.593
714,LOT_B002,W002,D0002,0.88,2.26,85,127.024,0.4597,5.809,1.937,ATPG_062,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.613
715,LOT_B002,W002,D0002,0.88,2.28,85,130.937,0.449,6.223,1.819,ATPG_020,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.633
716,LOT_B002,W002,D0002,0.88,2.3,85,131.896,0.4397,6.444,1.735,ATPG_020,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.653
717,LOT_B002,W002,D0002,0.88,2.32,85,125.758,0.4632,6.036,1.891,ATPG_094,SCAN_AT_SPEED,FAIL,TIMING,-0.673
718,LOT_B002,W002,D0002,0.88,2.34,85,129.74,0.3906,6.381,1.869,ATPG_095,SCAN_AT_SPEED,FAIL,TIMING,-0.693
719,LOT_B002,W002,D0002,0.88,2.36,85,131.503,0.4245,6.003,1.829,ATPG_016,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.713
720,LOT_B002,W002,D0002,0.88,2.38,85,134.221,0.4011,6.283,1.93,ATPG_088,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.733
721,LOT_B002,W002,D0002,0.9,0.8,85,79.367,1.2472,6.648,1.728,ATPG_002,SCAN_AT_SPEED,PASS,NA,0.9182
722,LOT_B002,W002,D0002,0.9,0.82,85,78.949,1.2374,6.058,1.903,ATPG_075,SCAN_AT_SPEED,PASS,NA,0.8982
723,LOT_B002,W002,D0002,0.9,0.84,85,83.487,1.1561,6.332,1.783,ATPG_054,SCAN_AT_SPEED,PASS,NA,0.8782
724,LOT_B002,W002,D0002,0.9,0.86,85,84.615,1.1554,6.143,1.983,ATPG_025,SCAN_AT_SPEED,PASS,NA,0.8582
725,LOT_B002,W002,D0002,0.9,0.88,85,84.421,1.142,6.288,1.955,ATPG_097,SCAN_AT_SPEED,PASS,NA,0.8382
726,LOT_B002,W002,D0002,0.9,0.9,85,80.424,1.1361,5.98,1.844,ATPG_027,SCAN_AT_SPEED,PASS,NA,0.8182
727,LOT_B002,W002,D0002,0.9,0.92,85,81.12,1.0885,6.102,1.942,ATPG_066,SCAN_AT_SPEED,PASS,NA,0.7982
728,LOT_B002,W002,D0002,0.9,0.94,85,83.233,1.0584,6.164,1.828,ATPG_048,SCAN_AT_SPEED,PASS,NA,0.7782
729,LOT_B002,W002,D0002,0.9,0.96,85,83.468,1.046,5.975,1.715,ATPG_036,SCAN_AT_SPEED,PASS,NA,0.7582
730,LOT_B002,W002,D0002,0.9,0.98,85,85.434,1.0268,5.916,1.707,ATPG_012,SCAN_AT_SPEED,PASS,NA,0.7382
731,LOT_B002,W002,D0002,0.9,1.0,85,82.663,0.9965,6.361,1.743,ATPG_021,SCAN_AT_SPEED,PASS,NA,0.7182
732,LOT_B002,W002,D0002,0.9,1.02,85,88.264,0.9979,5.831,1.951,ATPG_036,SCAN_AT_SPEED,PASS,NA,0.6982
733,LOT_B002,W002,D0002,0.9,1.04,85,87.209,0.9746,6.2,1.89,ATPG_020,SCAN_AT_SPEED,PASS,NA,0.6782
734,LOT_B002,W002,D0002,0.9,1.06,85,85.885,0.942,6.036,1.905,ATPG_078,SCAN_AT_SPEED,PASS,NA,0.6582
735,LOT_B002,W002,D0002,0.9,1.08,85,90.211,0.9084,6.537,1.728,ATPG_081,SCAN_AT_SPEED,PASS,NA,0.6382
736,LOT_B002,W002,D0002,0.9,1.1,85,88.844,0.8453,6.132,1.795,ATPG_041,SCAN_AT_SPEED,PASS,NA,0.6182
737,LOT_B002,W002,D0002,0.9,1.12,85,93.39,0.8853,6.018,1.7,ATPG_027,SCAN_AT_SPEED,PASS,NA,0.5982
738,LOT_B002,W002,D0002,0.9,1.14,85,91.593,0.8391,6.266,1.744,ATPG_031,SCAN_AT_SPEED,PASS,NA,0.5782
739,LOT_B002,W002,D0002,0.9,1.16,85,94.1,0.8637,6.176,1.854,ATPG_062,SCAN_AT_SPEED,PASS,NA,0.5582
740,LOT_B002,W002,D0002,0.9,1.18,85,93.588,0.8714,6.06,1.9,ATPG_070,SCAN_AT_SPEED,PASS,NA,0.5382
741,LOT_B002,W002,D0002,0.9,1.2,85,90.422,0.8277,6.03,1.729,ATPG_069,SCAN_AT_SPEED,PASS,NA,0.5182
742,LOT_B002,W002,D0002,0.9,1.22,85,92.682,0.816,5.99,1.72,ATPG_075,SCAN_AT_SPEED,PASS,NA,0.4982
743,LOT_B002,W002,D0002,0.9,1.24,85,97.194,0.7823,6.217,1.821,ATPG_020,SCAN_AT_SPEED,PASS,NA,0.4782
744,LOT_B002,W002,D0002,0.9,1.26,85,93.209,0.8148,6.203,1.908,ATPG_029,SCAN_AT_SPEED,PASS,NA,0.4582
745,LOT_B002,W002,D0002,0.9,1.28,85,94.246,0.8159,6.214,1.91,ATPG_033,SCAN_AT_SPEED,PASS,NA,0.4382
746,LOT_B002,W002,D0002,0.9,1.3,85,98.206,0.7958,6.084,1.998,ATPG_073,SCAN_AT_SPEED,PASS,NA,0.4182
747,LOT_B002,W002,D0002,0.9,1.32,85,95.156,0.7993,6.239,1.955,ATPG_091,SCAN_AT_SPEED,PASS,NA,0.3982
748,LOT_B002,W002,D0002,0.9,1.34,85,96.21,0.7162,6.205,1.857,ATPG_083,SCAN_AT_SPEED,PASS,NA,0.3782
749,LOT_B002,W002,D0002,0.9,1.36,85,96.846,0.7487,5.957,1.95,ATPG_026,SCAN_AT_SPEED,PASS,NA,0.3582
750,LOT_B002,W002,D0002,0.9,1.38,85,102.084,0.7702,6.385,1.77,ATPG_051,SCAN_AT_SPEED,PASS,NA,0.3382
751,LOT_B002,W002,D0002,0.9,1.4,85,101.16,0.6792,6.113,1.82,ATPG_026,SCAN_AT_SPEED,PASS,NA,0.3182
752,LOT_B002,W002,D0002,0.9,1.42,85,101.477,0.7069,5.928,1.968,ATPG_042,SCAN_AT_SPEED,PASS,NA,0.2982
753,LOT_B002,W002,D0002,0.9,1.44,85,100.802,0.7064,6.582,1.867,ATPG_007,SCAN_AT_SPEED,PASS,NA,0.2782
754,LOT_B002,W002,D0002,0.9,1.46,85,100.72,0.6989,6.158,1.92,ATPG_043,SCAN_AT_SPEED,PASS,NA,0.2582
755,LOT_B002,W002,D0002,0.9,1.48,85,101.227,0.6564,6.395,1.927,ATPG_080,SCAN_AT_SPEED,PASS,NA,0.2382
756,LOT_B002,W002,D0002,0.9,1.5,85,107.257,0.6245,6.313,1.937,ATPG_011,SCAN_AT_SPEED,PASS,NA,0.2182
757,LOT_B002,W002,D0002,0.9,1.52,85,101.066,0.6551,6.338,1.723,ATPG_028,SCAN_AT_SPEED,PASS,NA,0.1982
758,LOT_B002,W002,D0002,0.9,1.54,85,108.121,0.6298,6.241,1.999,ATPG_014,SCAN_AT_SPEED,PASS,NA,0.1782
759,LOT_B002,W002,D0002,0.9,1.56,85,105.887,0.6713,6.361,1.837,ATPG_080,SCAN_AT_SPEED,PASS,NA,0.1582
760,LOT_B002,W002,D0002,0.9,1.58,85,109.843,0.609,5.694,1.919,ATPG_038,SCAN_AT_SPEED,PASS,NA,0.1382
761,LOT_B002,W002,D0002,0.9,1.6,85,112.489,0.5891,6.041,1.801,ATPG_081,SCAN_AT_SPEED,PASS,NA,0.1182
762,LOT_B002,W002,D0002,0.9,1.62,85,111.301,0.5987,6.246,1.711,ATPG_001,SCAN_AT_SPEED,PASS,NA,0.0982
763,LOT_B002,W002,D0002,0.9,1.64,85,113.37,0.614,6.387,1.804,ATPG_004,SCAN_AT_SPEED,PASS,NA,0.0782
764,LOT_B002,W002,D0002,0.9,1.66,85,111.814,0.5652,6.204,1.904,ATPG_083,SCAN_AT_SPEED,PASS,NA,0.0582
765,LOT_B002,W002,D0002,0.9,1.68,85,110.071,0.5798,6.31,1.745,ATPG_032,SCAN_AT_SPEED,PASS,NA,0.0382
766,LOT_B002,W002,D0002,0.9,1.7,85,110.319,0.5574,6.424,1.857,ATPG_059,SCAN_AT_SPEED,PASS,NA,0.0182
767,LOT_B002,W002,D0002,0.9,1.72,85,114.325,0.5805,6.212,1.889,ATPG_046,SCAN_AT_SPEED,FAIL,TIMING,-0.0018
768,LOT_B002,W002,D0002,0.9,1.74,85,110.977,0.5625,5.956,1.904,ATPG_094,SCAN_AT_SPEED,FAIL,TIMING,-0.0218
769,LOT_B002,W002,D0002,0.9,1.76,85,116.443,0.5653,5.833,1.827,ATPG_058,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.0418
770,LOT_B002,W002,D0002,0.9,1.78,85,116.895,0.6027,6.105,1.943,ATPG_030,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.0618
771,LOT_B002,W002,D0002,0.9,1.8,85,113.62,0.5521,6.318,1.893,ATPG_094,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.0818
772,LOT_B002,W002,D0002,0.9,1.82,85,113.38,0.5536,6.317,1.815,ATPG_044,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1018
773,LOT_B002,W002,D0002,0.9,1.84,85,115.711,0.5307,5.876,1.851,ATPG_037,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1218
774,LOT_B002,W002,D0002,0.9,1.86,85,115.325,0.5419,6.403,1.889,ATPG_088,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1418
775,LOT_B002,W002,D0002,0.9,1.88,85,117.074,0.5432,6.142,1.749,ATPG_025,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1618
776,LOT_B002,W002,D0002,0.9,1.9,85,117.624,0.565,6.37,1.755,ATPG_096,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.1818
777,LOT_B002,W002,D0002,0.9,1.92,85,120.118,0.5367,6.262,1.863,ATPG_032,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.2018
778,LOT_B002,W002,D0002,0.9,1.94,85,118.823,0.5028,6.235,1.773,ATPG_015,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.2218
779,LOT_B002,W002,D0002,0.9,1.96,85,120.305,0.4516,6.037,1.815,ATPG_035,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.2418
780,LOT_B002,W002,D0002,0.9,1.98,85,125.386,0.5048,6.103,1.708,ATPG_084,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.2618
781,LOT_B002,W002,D0002,0.9,2.0,85,125.391,0.5031,6.528,1.988,ATPG_008,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.2818
782,LOT_B002,W002,D0002,0.9,2.02,85,124.767,0.4683,6.184,1.894,ATPG_071,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.3018
783,LOT_B002,W002,D0002,0.9,2.04,85,125.264,0.4489,5.802,1.981,ATPG_001,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.3218
784,LOT_B002,W002,D0002,0.9,2.06,85,120.262,0.4878,5.821,1.807,ATPG_089,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.3418
785,LOT_B002,W002,D0002,0.9,2.08,85,126.82,0.5037,5.908,1.824,ATPG_043,SCAN_AT_SPEED,FAIL,TIMING,-0.3618
786,LOT_B002,W002,D0002,0.9,2.1,85,124.143,0.4659,5.947,1.73,ATPG_096,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.3818
787,LOT_B002,W002,D0002,0.9,2.12,85,126.425,0.446,6.247,1.715,ATPG_067,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.4018
788,LOT_B002,W002,D0002,0.9,2.14,85,126.965,0.4881,6.273,1.864,ATPG_082,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.4218
789,LOT_B002,W002,D0002,0.9,2.16,85,127.394,0.4866,6.078,1.998,ATPG_047,SCAN_AT_SPEED,FAIL,TIMING,-0.4418
790,LOT_B002,W002,D0002,0.9,2.18,85,127.225,0.4551,6.61,1.922,ATPG_053,SCAN_AT_SPEED,FAIL,TIMING,-0.4618
791,LOT_B002,W002,D0002,0.9,2.2,85,130.2,0.479,6.042,1.826,ATPG_086,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.4818
792,LOT_B002,W002,D0002,0.9,2.22,85,128.166,0.4047,6.227,1.72,ATPG_059,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5018
793,LOT_B002,W002,D0002,0.9,2.24,85,131.252,0.4858,6.306,1.886,ATPG_049,SCAN_AT_SPEED,FAIL,TIMING,-0.5218
794,LOT_B002,W002,D0002,0.9,2.26,85,130.456,0.4551,6.405,1.998,ATPG_054,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5418
795,LOT_B002,W002,D0002,0.9,2.28,85,134.816,0.3861,5.915,1.807,ATPG_072,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5618
796,LOT_B002,W002,D0002,0.9,2.3,85,131.757,0.4401,5.913,1.842,ATPG_018,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.5818
797,LOT_B002,W002,D0002,0.9,2.32,85,131.393,0.4274,6.006,1.713,ATPG_023,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.6018
798,LOT_B002,W002,D0002,0.9,2.34,85,130.9,0.4629,6.272,1.939,ATPG_091,SCAN_AT_SPEED,FAIL,FREQ_MARGIN,-0.6218
799,LOT_B002,W002,D0002,0.9,2.36,85,134.618,0.4355,5.936,1.718,ATPG_090,SCAN_AT_SPEED,FAIL,TIMING,-0.6418
