Point_ID,Lot_ID,Wafer_ID,Die_ID,VDD_V,Frequency_GHz,Test_Result,Failure_Code,March_Algorithm,Memory_Instance
1387,LOT_M10,W01,D0007,1.15,1.18,PASS,NA,March_C_minus,SRAM_SRAM2
1388,LOT_M10,W01,D0007,1.15,1.24,PASS,NA,March_SS,SRAM_SRAM2
1389,LOT_M10,W01,D0007,1.15,1.31,PASS,NA,March_C_minus,SRAM_SRAM1
1390,LOT_M10,W01,D0007,1.15,1.37,PASS,NA,March_RAW,SRAM_SRAM2
1391,LOT_M10,W01,D0007,1.15,1.43,PASS,NA,March_RAW,SRAM_SRAM2
1392,LOT_M10,W01,D0007,1.15,1.49,PASS,NA,March_RAW,SRAM_SRAM1
1393,LOT_M10,W01,D0007,1.15,1.56,PASS,NA,March_SS,SRAM_SRAM1
1394,LOT_M10,W01,D0007,1.15,1.62,PASS,NA,March_SS,SRAM_SRAM0
1395,LOT_M10,W01,D0007,1.15,1.68,PASS,NA,March_SS,SRAM_SRAM2
1396,LOT_M10,W01,D0007,1.15,1.75,PASS,NA,March_RAW,SRAM_SRAM1
1397,LOT_M10,W01,D0007,1.15,1.81,PASS,NA,March_RAW,SRAM_SRAM1
1398,LOT_M10,W01,D0007,1.15,1.87,PASS,NA,March_RAW,SRAM_SRAM0
1399,LOT_M10,W01,D0007,1.15,1.94,PASS,NA,March_C_minus,SRAM_SRAM1
1400,LOT_M10,W01,D0007,1.15,2.0,PASS,NA,March_SS,SRAM_SRAM1
1401,LOT_M10,W01,D0008,0.75,0.8,PASS,NA,March_RAW,SRAM_SRAM1
1402,LOT_M10,W01,D0008,0.75,0.86,PASS,NA,March_C_minus,SRAM_SRAM2
1403,LOT_M10,W01,D0008,0.75,0.93,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1404,LOT_M10,W01,D0008,0.75,0.99,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1405,LOT_M10,W01,D0008,0.75,1.05,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1406,LOT_M10,W01,D0008,0.75,1.12,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1407,LOT_M10,W01,D0008,0.75,1.18,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1408,LOT_M10,W01,D0008,0.75,1.24,FAIL,ADDRESS_DECODE_FAULT,March_SS,SRAM_SRAM1
1409,LOT_M10,W01,D0008,0.75,1.31,FAIL,STUCK_AT,March_C_minus,SRAM_SRAM1
1410,LOT_M10,W01,D0008,0.75,1.37,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1411,LOT_M10,W01,D0008,0.75,1.43,FAIL,COUPLING_FAULT,March_RAW,SRAM_SRAM0
1412,LOT_M10,W01,D0008,0.75,1.49,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1413,LOT_M10,W01,D0008,0.75,1.56,FAIL,COUPLING_FAULT,March_SS,SRAM_SRAM0
1414,LOT_M10,W01,D0008,0.75,1.62,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1415,LOT_M10,W01,D0008,0.75,1.68,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1416,LOT_M10,W01,D0008,0.75,1.75,FAIL,COUPLING_FAULT,March_SS,SRAM_SRAM2
1417,LOT_M10,W01,D0008,0.75,1.81,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1418,LOT_M10,W01,D0008,0.75,1.87,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1419,LOT_M10,W01,D0008,0.75,1.94,FAIL,STUCK_AT,March_C_minus,SRAM_SRAM0
1420,LOT_M10,W01,D0008,0.75,2.0,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1421,LOT_M10,W01,D0008,0.79,0.8,PASS,NA,March_C_minus,SRAM_SRAM0
1422,LOT_M10,W01,D0008,0.79,0.86,PASS,NA,March_RAW,SRAM_SRAM2
1423,LOT_M10,W01,D0008,0.79,0.93,PASS,NA,March_SS,SRAM_SRAM1
1424,LOT_M10,W01,D0008,0.79,0.99,PASS,NA,March_RAW,SRAM_SRAM2
1425,LOT_M10,W01,D0008,0.79,1.05,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1426,LOT_M10,W01,D0008,0.79,1.12,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1427,LOT_M10,W01,D0008,0.79,1.18,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1428,LOT_M10,W01,D0008,0.79,1.24,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM2
1429,LOT_M10,W01,D0008,0.79,1.31,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1430,LOT_M10,W01,D0008,0.79,1.37,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1431,LOT_M10,W01,D0008,0.79,1.43,FAIL,COUPLING_FAULT,March_C_minus,SRAM_SRAM0
1432,LOT_M10,W01,D0008,0.79,1.49,FAIL,STUCK_AT,March_SS,SRAM_SRAM1
1433,LOT_M10,W01,D0008,0.79,1.56,FAIL,ADDRESS_DECODE_FAULT,March_C_minus,SRAM_SRAM1
1434,LOT_M10,W01,D0008,0.79,1.62,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1435,LOT_M10,W01,D0008,0.79,1.68,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1436,LOT_M10,W01,D0008,0.79,1.75,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1437,LOT_M10,W01,D0008,0.79,1.81,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1438,LOT_M10,W01,D0008,0.79,1.87,FAIL,ADDRESS_DECODE_FAULT,March_C_minus,SRAM_SRAM1
1439,LOT_M10,W01,D0008,0.79,1.94,FAIL,STUCK_AT,March_RAW,SRAM_SRAM0
1440,LOT_M10,W01,D0008,0.79,2.0,FAIL,COUPLING_FAULT,March_C_minus,SRAM_SRAM0
1441,LOT_M10,W01,D0008,0.84,0.8,PASS,NA,March_RAW,SRAM_SRAM1
1442,LOT_M10,W01,D0008,0.84,0.86,PASS,NA,March_SS,SRAM_SRAM0
1443,LOT_M10,W01,D0008,0.84,0.93,PASS,NA,March_C_minus,SRAM_SRAM0
1444,LOT_M10,W01,D0008,0.84,0.99,PASS,NA,March_C_minus,SRAM_SRAM0
1445,LOT_M10,W01,D0008,0.84,1.05,PASS,NA,March_C_minus,SRAM_SRAM0
1446,LOT_M10,W01,D0008,0.84,1.12,PASS,NA,March_RAW,SRAM_SRAM2
1447,LOT_M10,W01,D0008,0.84,1.18,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1448,LOT_M10,W01,D0008,0.84,1.24,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM2
1449,LOT_M10,W01,D0008,0.84,1.31,FAIL,STUCK_AT,March_C_minus,SRAM_SRAM2
1450,LOT_M10,W01,D0008,0.84,1.37,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1451,LOT_M10,W01,D0008,0.84,1.43,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1452,LOT_M10,W01,D0008,0.84,1.49,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1453,LOT_M10,W01,D0008,0.84,1.56,FAIL,COUPLING_FAULT,March_C_minus,SRAM_SRAM2
1454,LOT_M10,W01,D0008,0.84,1.62,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM2
1455,LOT_M10,W01,D0008,0.84,1.68,FAIL,COUPLING_FAULT,March_SS,SRAM_SRAM1
1456,LOT_M10,W01,D0008,0.84,1.75,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1457,LOT_M10,W01,D0008,0.84,1.81,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1458,LOT_M10,W01,D0008,0.84,1.87,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1459,LOT_M10,W01,D0008,0.84,1.94,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1460,LOT_M10,W01,D0008,0.84,2.0,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1461,LOT_M10,W01,D0008,0.88,0.8,PASS,NA,March_SS,SRAM_SRAM1
1462,LOT_M10,W01,D0008,0.88,0.86,PASS,NA,March_RAW,SRAM_SRAM2
1463,LOT_M10,W01,D0008,0.88,0.93,PASS,NA,March_C_minus,SRAM_SRAM1
1464,LOT_M10,W01,D0008,0.88,0.99,PASS,NA,March_SS,SRAM_SRAM1
1465,LOT_M10,W01,D0008,0.88,1.05,PASS,NA,March_RAW,SRAM_SRAM1
1466,LOT_M10,W01,D0008,0.88,1.12,PASS,NA,March_C_minus,SRAM_SRAM0
1467,LOT_M10,W01,D0008,0.88,1.18,PASS,NA,March_RAW,SRAM_SRAM2
1468,LOT_M10,W01,D0008,0.88,1.24,PASS,NA,March_SS,SRAM_SRAM2
1469,LOT_M10,W01,D0008,0.88,1.31,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1470,LOT_M10,W01,D0008,0.88,1.37,FAIL,STUCK_AT,March_RAW,SRAM_SRAM1
1471,LOT_M10,W01,D0008,0.88,1.43,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1472,LOT_M10,W01,D0008,0.88,1.49,FAIL,RETENTION_FAULT,March_RAW,SRAM_SRAM0
1473,LOT_M10,W01,D0008,0.88,1.56,FAIL,STUCK_AT,March_SS,SRAM_SRAM0
1474,LOT_M10,W01,D0008,0.88,1.62,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1475,LOT_M10,W01,D0008,0.88,1.68,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1476,LOT_M10,W01,D0008,0.88,1.75,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1477,LOT_M10,W01,D0008,0.88,1.81,FAIL,STUCK_AT,March_RAW,SRAM_SRAM0
1478,LOT_M10,W01,D0008,0.88,1.87,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1479,LOT_M10,W01,D0008,0.88,1.94,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1480,LOT_M10,W01,D0008,0.88,2.0,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1481,LOT_M10,W01,D0008,0.93,0.8,PASS,NA,March_RAW,SRAM_SRAM1
1482,LOT_M10,W01,D0008,0.93,0.86,PASS,NA,March_RAW,SRAM_SRAM0
1483,LOT_M10,W01,D0008,0.93,0.93,PASS,NA,March_SS,SRAM_SRAM0
1484,LOT_M10,W01,D0008,0.93,0.99,PASS,NA,March_RAW,SRAM_SRAM1
1485,LOT_M10,W01,D0008,0.93,1.05,PASS,NA,March_C_minus,SRAM_SRAM2
1486,LOT_M10,W01,D0008,0.93,1.12,PASS,NA,March_C_minus,SRAM_SRAM0
1487,LOT_M10,W01,D0008,0.93,1.18,PASS,NA,March_C_minus,SRAM_SRAM2
1488,LOT_M10,W01,D0008,0.93,1.24,PASS,NA,March_RAW,SRAM_SRAM0
1489,LOT_M10,W01,D0008,0.93,1.31,PASS,NA,March_SS,SRAM_SRAM1
1490,LOT_M10,W01,D0008,0.93,1.37,PASS,NA,March_RAW,SRAM_SRAM2
1491,LOT_M10,W01,D0008,0.93,1.43,PASS,NA,March_RAW,SRAM_SRAM2
1492,LOT_M10,W01,D0008,0.93,1.49,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1493,LOT_M10,W01,D0008,0.93,1.56,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1494,LOT_M10,W01,D0008,0.93,1.62,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1495,LOT_M10,W01,D0008,0.93,1.68,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1496,LOT_M10,W01,D0008,0.93,1.75,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1497,LOT_M10,W01,D0008,0.93,1.81,FAIL,COUPLING_FAULT,March_C_minus,SRAM_SRAM1
1498,LOT_M10,W01,D0008,0.93,1.87,FAIL,COUPLING_FAULT,March_RAW,SRAM_SRAM2
1499,LOT_M10,W01,D0008,0.93,1.94,FAIL,STUCK_AT,March_SS,SRAM_SRAM2
1500,LOT_M10,W01,D0008,0.93,2.0,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1501,LOT_M10,W01,D0008,0.97,0.8,PASS,NA,March_C_minus,SRAM_SRAM0
1502,LOT_M10,W01,D0008,0.97,0.86,PASS,NA,March_SS,SRAM_SRAM0
1503,LOT_M10,W01,D0008,0.97,0.93,PASS,NA,March_RAW,SRAM_SRAM2
1504,LOT_M10,W01,D0008,0.97,0.99,PASS,NA,March_SS,SRAM_SRAM1
1505,LOT_M10,W01,D0008,0.97,1.05,PASS,NA,March_C_minus,SRAM_SRAM0
1506,LOT_M10,W01,D0008,0.97,1.12,PASS,NA,March_C_minus,SRAM_SRAM0
1507,LOT_M10,W01,D0008,0.97,1.18,PASS,NA,March_RAW,SRAM_SRAM2
1508,LOT_M10,W01,D0008,0.97,1.24,PASS,NA,March_SS,SRAM_SRAM0
1509,LOT_M10,W01,D0008,0.97,1.31,PASS,NA,March_C_minus,SRAM_SRAM1
1510,LOT_M10,W01,D0008,0.97,1.37,PASS,NA,March_C_minus,SRAM_SRAM0
1511,LOT_M10,W01,D0008,0.97,1.43,PASS,NA,March_C_minus,SRAM_SRAM0
1512,LOT_M10,W01,D0008,0.97,1.49,PASS,NA,March_C_minus,SRAM_SRAM1
1513,LOT_M10,W01,D0008,0.97,1.56,PASS,NA,March_C_minus,SRAM_SRAM1
1514,LOT_M10,W01,D0008,0.97,1.62,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1515,LOT_M10,W01,D0008,0.97,1.68,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1516,LOT_M10,W01,D0008,0.97,1.75,FAIL,STUCK_AT,March_C_minus,SRAM_SRAM2
1517,LOT_M10,W01,D0008,0.97,1.81,FAIL,ADDRESS_DECODE_FAULT,March_SS,SRAM_SRAM2
1518,LOT_M10,W01,D0008,0.97,1.87,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1519,LOT_M10,W01,D0008,0.97,1.94,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM2
1520,LOT_M10,W01,D0008,0.97,2.0,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1521,LOT_M10,W01,D0008,1.02,0.8,PASS,NA,March_RAW,SRAM_SRAM0
1522,LOT_M10,W01,D0008,1.02,0.86,PASS,NA,March_C_minus,SRAM_SRAM2
1523,LOT_M10,W01,D0008,1.02,0.93,PASS,NA,March_SS,SRAM_SRAM1
1524,LOT_M10,W01,D0008,1.02,0.99,PASS,NA,March_C_minus,SRAM_SRAM1
1525,LOT_M10,W01,D0008,1.02,1.05,PASS,NA,March_RAW,SRAM_SRAM0
1526,LOT_M10,W01,D0008,1.02,1.12,PASS,NA,March_RAW,SRAM_SRAM0
1527,LOT_M10,W01,D0008,1.02,1.18,PASS,NA,March_C_minus,SRAM_SRAM0
1528,LOT_M10,W01,D0008,1.02,1.24,PASS,NA,March_C_minus,SRAM_SRAM1
1529,LOT_M10,W01,D0008,1.02,1.31,PASS,NA,March_RAW,SRAM_SRAM2
1530,LOT_M10,W01,D0008,1.02,1.37,PASS,NA,March_RAW,SRAM_SRAM0
1531,LOT_M10,W01,D0008,1.02,1.43,PASS,NA,March_SS,SRAM_SRAM2
1532,LOT_M10,W01,D0008,1.02,1.49,PASS,NA,March_SS,SRAM_SRAM0
1533,LOT_M10,W01,D0008,1.02,1.56,PASS,NA,March_RAW,SRAM_SRAM1
1534,LOT_M10,W01,D0008,1.02,1.62,PASS,NA,March_C_minus,SRAM_SRAM1
1535,LOT_M10,W01,D0008,1.02,1.68,PASS,NA,March_RAW,SRAM_SRAM2
1536,LOT_M10,W01,D0008,1.02,1.75,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM0
1537,LOT_M10,W01,D0008,1.02,1.81,FAIL,COUPLING_FAULT,March_C_minus,SRAM_SRAM1
1538,LOT_M10,W01,D0008,1.02,1.87,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1539,LOT_M10,W01,D0008,1.02,1.94,FAIL,ADDRESS_DECODE_FAULT,March_SS,SRAM_SRAM2
1540,LOT_M10,W01,D0008,1.02,2.0,FAIL,ADDRESS_DECODE_FAULT,March_SS,SRAM_SRAM2
1541,LOT_M10,W01,D0008,1.06,0.8,PASS,NA,March_RAW,SRAM_SRAM2
1542,LOT_M10,W01,D0008,1.06,0.86,PASS,NA,March_RAW,SRAM_SRAM2
1543,LOT_M10,W01,D0008,1.06,0.93,PASS,NA,March_C_minus,SRAM_SRAM2
1544,LOT_M10,W01,D0008,1.06,0.99,PASS,NA,March_SS,SRAM_SRAM0
1545,LOT_M10,W01,D0008,1.06,1.05,PASS,NA,March_RAW,SRAM_SRAM0
1546,LOT_M10,W01,D0008,1.06,1.12,PASS,NA,March_SS,SRAM_SRAM2
1547,LOT_M10,W01,D0008,1.06,1.18,PASS,NA,March_SS,SRAM_SRAM2
1548,LOT_M10,W01,D0008,1.06,1.24,PASS,NA,March_RAW,SRAM_SRAM2
1549,LOT_M10,W01,D0008,1.06,1.31,PASS,NA,March_RAW,SRAM_SRAM2
1550,LOT_M10,W01,D0008,1.06,1.37,PASS,NA,March_C_minus,SRAM_SRAM2
1551,LOT_M10,W01,D0008,1.06,1.43,PASS,NA,March_RAW,SRAM_SRAM0
1552,LOT_M10,W01,D0008,1.06,1.49,PASS,NA,March_C_minus,SRAM_SRAM0
1553,LOT_M10,W01,D0008,1.06,1.56,PASS,NA,March_C_minus,SRAM_SRAM0
1554,LOT_M10,W01,D0008,1.06,1.62,PASS,NA,March_C_minus,SRAM_SRAM2
1555,LOT_M10,W01,D0008,1.06,1.68,PASS,NA,March_RAW,SRAM_SRAM1
1556,LOT_M10,W01,D0008,1.06,1.75,PASS,NA,March_RAW,SRAM_SRAM2
1557,LOT_M10,W01,D0008,1.06,1.81,PASS,NA,March_C_minus,SRAM_SRAM0
1558,LOT_M10,W01,D0008,1.06,1.87,FAIL,RETENTION_FAULT,March_RAW,SRAM_SRAM1
1559,LOT_M10,W01,D0008,1.06,1.94,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1560,LOT_M10,W01,D0008,1.06,2.0,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1561,LOT_M10,W01,D0008,1.11,0.8,PASS,NA,March_SS,SRAM_SRAM1
1562,LOT_M10,W01,D0008,1.11,0.86,PASS,NA,March_C_minus,SRAM_SRAM1
1563,LOT_M10,W01,D0008,1.11,0.93,PASS,NA,March_C_minus,SRAM_SRAM2
1564,LOT_M10,W01,D0008,1.11,0.99,PASS,NA,March_SS,SRAM_SRAM0
1565,LOT_M10,W01,D0008,1.11,1.05,PASS,NA,March_SS,SRAM_SRAM2
1566,LOT_M10,W01,D0008,1.11,1.12,PASS,NA,March_RAW,SRAM_SRAM2
1567,LOT_M10,W01,D0008,1.11,1.18,PASS,NA,March_SS,SRAM_SRAM1
1568,LOT_M10,W01,D0008,1.11,1.24,PASS,NA,March_C_minus,SRAM_SRAM2
1569,LOT_M10,W01,D0008,1.11,1.31,PASS,NA,March_SS,SRAM_SRAM2
1570,LOT_M10,W01,D0008,1.11,1.37,PASS,NA,March_RAW,SRAM_SRAM0
1571,LOT_M10,W01,D0008,1.11,1.43,PASS,NA,March_C_minus,SRAM_SRAM0
1572,LOT_M10,W01,D0008,1.11,1.49,PASS,NA,March_C_minus,SRAM_SRAM2
1573,LOT_M10,W01,D0008,1.11,1.56,PASS,NA,March_C_minus,SRAM_SRAM0
1574,LOT_M10,W01,D0008,1.11,1.62,PASS,NA,March_C_minus,SRAM_SRAM0
1575,LOT_M10,W01,D0008,1.11,1.68,PASS,NA,March_RAW,SRAM_SRAM0
1576,LOT_M10,W01,D0008,1.11,1.75,PASS,NA,March_RAW,SRAM_SRAM1
1577,LOT_M10,W01,D0008,1.11,1.81,PASS,NA,March_RAW,SRAM_SRAM2
1578,LOT_M10,W01,D0008,1.11,1.87,PASS,NA,March_C_minus,SRAM_SRAM1
1579,LOT_M10,W01,D0008,1.11,1.94,PASS,NA,March_SS,SRAM_SRAM1
1580,LOT_M10,W01,D0008,1.11,2.0,PASS,NA,March_SS,SRAM_SRAM2
1581,LOT_M10,W01,D0008,1.15,0.8,PASS,NA,March_SS,SRAM_SRAM2
1582,LOT_M10,W01,D0008,1.15,0.86,PASS,NA,March_RAW,SRAM_SRAM2
1583,LOT_M10,W01,D0008,1.15,0.93,PASS,NA,March_SS,SRAM_SRAM0
1584,LOT_M10,W01,D0008,1.15,0.99,PASS,NA,March_C_minus,SRAM_SRAM1
1585,LOT_M10,W01,D0008,1.15,1.05,PASS,NA,March_C_minus,SRAM_SRAM0
1586,LOT_M10,W01,D0008,1.15,1.12,PASS,NA,March_RAW,SRAM_SRAM2
1587,LOT_M10,W01,D0008,1.15,1.18,PASS,NA,March_SS,SRAM_SRAM1
1588,LOT_M10,W01,D0008,1.15,1.24,PASS,NA,March_C_minus,SRAM_SRAM2
1589,LOT_M10,W01,D0008,1.15,1.31,PASS,NA,March_SS,SRAM_SRAM1
1590,LOT_M10,W01,D0008,1.15,1.37,PASS,NA,March_SS,SRAM_SRAM1
1591,LOT_M10,W01,D0008,1.15,1.43,PASS,NA,March_SS,SRAM_SRAM1
1592,LOT_M10,W01,D0008,1.15,1.49,PASS,NA,March_C_minus,SRAM_SRAM2
1593,LOT_M10,W01,D0008,1.15,1.56,PASS,NA,March_RAW,SRAM_SRAM1
1594,LOT_M10,W01,D0008,1.15,1.62,PASS,NA,March_RAW,SRAM_SRAM2
1595,LOT_M10,W01,D0008,1.15,1.68,PASS,NA,March_RAW,SRAM_SRAM1
1596,LOT_M10,W01,D0008,1.15,1.75,PASS,NA,March_SS,SRAM_SRAM2
1597,LOT_M10,W01,D0008,1.15,1.81,PASS,NA,March_RAW,SRAM_SRAM1
1598,LOT_M10,W01,D0008,1.15,1.87,PASS,NA,March_C_minus,SRAM_SRAM2
1599,LOT_M10,W01,D0008,1.15,1.94,PASS,NA,March_C_minus,SRAM_SRAM2
1600,LOT_M10,W01,D0008,1.15,2.0,PASS,NA,March_C_minus,SRAM_SRAM0
1601,LOT_M10,W01,D0009,0.75,0.8,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1602,LOT_M10,W01,D0009,0.75,0.86,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1603,LOT_M10,W01,D0009,0.75,0.93,FAIL,STUCK_AT,March_C_minus,SRAM_SRAM0
1604,LOT_M10,W01,D0009,0.75,0.99,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1605,LOT_M10,W01,D0009,0.75,1.05,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1606,LOT_M10,W01,D0009,0.75,1.12,FAIL,ADDRESS_DECODE_FAULT,March_SS,SRAM_SRAM1
1607,LOT_M10,W01,D0009,0.75,1.18,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1608,LOT_M10,W01,D0009,0.75,1.24,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1609,LOT_M10,W01,D0009,0.75,1.31,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1610,LOT_M10,W01,D0009,0.75,1.37,FAIL,COUPLING_FAULT,March_SS,SRAM_SRAM2
1611,LOT_M10,W01,D0009,0.75,1.43,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1612,LOT_M10,W01,D0009,0.75,1.49,FAIL,RETENTION_FAULT,March_C_minus,SRAM_SRAM0
1613,LOT_M10,W01,D0009,0.75,1.56,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM1
1614,LOT_M10,W01,D0009,0.75,1.62,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1615,LOT_M10,W01,D0009,0.75,1.68,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1616,LOT_M10,W01,D0009,0.75,1.75,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1617,LOT_M10,W01,D0009,0.75,1.81,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1618,LOT_M10,W01,D0009,0.75,1.87,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1619,LOT_M10,W01,D0009,0.75,1.94,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1620,LOT_M10,W01,D0009,0.75,2.0,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1621,LOT_M10,W01,D0009,0.79,0.8,PASS,NA,March_RAW,SRAM_SRAM0
1622,LOT_M10,W01,D0009,0.79,0.86,PASS,NA,March_C_minus,SRAM_SRAM1
1623,LOT_M10,W01,D0009,0.79,0.93,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1624,LOT_M10,W01,D0009,0.79,0.99,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1625,LOT_M10,W01,D0009,0.79,1.05,FAIL,STUCK_AT,March_SS,SRAM_SRAM2
1626,LOT_M10,W01,D0009,0.79,1.12,FAIL,ADDRESS_DECODE_FAULT,March_RAW,SRAM_SRAM0
1627,LOT_M10,W01,D0009,0.79,1.18,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1628,LOT_M10,W01,D0009,0.79,1.24,FAIL,ADDRESS_DECODE_FAULT,March_C_minus,SRAM_SRAM1
1629,LOT_M10,W01,D0009,0.79,1.31,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM2
1630,LOT_M10,W01,D0009,0.79,1.37,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1631,LOT_M10,W01,D0009,0.79,1.43,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM0
1632,LOT_M10,W01,D0009,0.79,1.49,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
1633,LOT_M10,W01,D0009,0.79,1.56,FAIL,FREQ_MARGIN,March_C_minus,SRAM_SRAM2
1634,LOT_M10,W01,D0009,0.79,1.62,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1635,LOT_M10,W01,D0009,0.79,1.68,FAIL,STUCK_AT,March_RAW,SRAM_SRAM1
1636,LOT_M10,W01,D0009,0.79,1.75,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM2
1637,LOT_M10,W01,D0009,0.79,1.81,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1638,LOT_M10,W01,D0009,0.79,1.87,FAIL,STUCK_AT,March_RAW,SRAM_SRAM0
1639,LOT_M10,W01,D0009,0.79,1.94,FAIL,FREQ_MARGIN,March_RAW,SRAM_SRAM1
1640,LOT_M10,W01,D0009,0.79,2.0,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM0
1641,LOT_M10,W01,D0009,0.84,0.8,PASS,NA,March_SS,SRAM_SRAM1
1642,LOT_M10,W01,D0009,0.84,0.86,PASS,NA,March_C_minus,SRAM_SRAM0
1643,LOT_M10,W01,D0009,0.84,0.93,PASS,NA,March_RAW,SRAM_SRAM2
1644,LOT_M10,W01,D0009,0.84,0.99,PASS,NA,March_C_minus,SRAM_SRAM0
1645,LOT_M10,W01,D0009,0.84,1.05,PASS,NA,March_C_minus,SRAM_SRAM1
1646,LOT_M10,W01,D0009,0.84,1.12,FAIL,FREQ_MARGIN,March_SS,SRAM_SRAM1
